TripKey,TripNumber,dDate,Recorder,Vessel,TimeStart,TimeEnd,Camera,Beaufort,WindDirection,WindSpeed (mph),CloudPer,AirTemp (C),Surface Temp (C),20mTemp (C),Tide,Sightings?,WaveHeight (m),Gen Area,Visibility (km)
1136,2,14-Aug-22,Jess McCoppin,Friendship V,2:32:00 PM,5:55:00 PM,Canon 60D,1,SW,6.82,5,15.85,0,12.3,Ebb,TRUE,0,Mount Desert Rock,2.99
1135,1,14-Aug-22,Jess McCoppin,Friendship V,8:34:00 AM,12:00:00 PM,Canon 60D,1,NW,4.14,10,15.24,0,11.95,Flood,TRUE,0,Mount Desert Rock,2.99
1143,2,13-Aug-22,Alie MacVicar,Friendship V,2:30:00 PM,5:00:00 PM,Canon 60D,2,NNE,7,85,16,,12.2,,TRUE,1,Mount Desert Rock,10+
1142,1,13-Aug-22,Alie MacVicar,Friendship V,8:30:00 AM,12:00:00 PM,Canon 60D,2,NNE,10,40,14.9,,11.8,,TRUE,1,East Bumps,10+
1134,1,12-Aug-22,Jess McCoppin,Friendship V,2:34:00 PM,6:00:00 PM,Canon 60D,1,SW,2.55,40,16.84,0,11.98,Ebb,TRUE,0,Mount Desert Rock,2.97
1147,2,11-Aug-22,Thomas Gonye,Friendship V,2:30:00 PM,7:00:00 PM,Canon 60D,1,ESE,2.22,,16.5,0,11.44,Ebb,TRUE,0,Mount Desert Rock,
1146,1,11-Aug-22,Thomas Gonye,Friendship V,8:30:00 AM,1:00:00 PM,Canon 60D,1,SE,3.7,95,14.9,0,11.8,Slack,TRUE,0,Grand Manan Banks,16+
1141,2,10-Aug-22,Alie MacVicar,Friendship V,2:30:00 PM,5:00:00 PM,Canon 60D,2,NNE,7,75,16,,12.2,Slack,TRUE,1,North of MDR,10+
1140,1,10-Aug-22,Alie MacVicar,Friendship V,8:30:00 AM,12:00:00 PM,Canon 60D,2,NNE,9,75,14.9,,11.8,Flood,FALSE,1,,10+
1130,1,06-Aug-22,Thomas Gonye,Friendship V,8:30:00 AM,1:30:00 PM,Canon 60D,1,NE,5.8,100,15.5,,11.67,Flood,TRUE,0,Grand Manan Banks,0.1
1139,2,03-Aug-22,Alie MacVicar,Friendship V,2:30:00 PM,5:00:00 PM,Canon 60D,1,WSW,4,20,17.8,,11.5,Ebb,TRUE,1,SW Bank GMB,10+
1133,1,03-Aug-22,Alie MacVicar,Friendship V,8:30:00 AM,12:00:00 PM,Canon 60D,2,N,8,5,16.8,,11.6,Flood,TRUE,1,Mount Desert Rock,10+
1132,2,03-Aug-22,Alie MacVicar,Friendship V,2:30:00 PM,5:00:00 PM,Canon 60D,2,SSW,9,30,16.5,,11.5,Ebb,TRUE,1,Grand Manan Banks,10+
1129,2,02-Aug-22,Morgan Pirozzi,Friendship V,2:30:00 PM,7:30:00 PM,Canon 60D,1,SSE,3.88,100,16.3,0,12.28,Ebb,TRUE,1,Grand Manan Banks,<1 - 5
1126,2,01-Aug-22,Jess McCoppin,Friendship V,2:38:00 PM,6:30:00 PM,Canon 60D,1,,8.23,5,16.43,0,12.4,Ebb,TRUE,1,"East Bumps, NE Grand Manan Banks",2.99
1125,1,01-Aug-22,Jess McCoppin,Friendship V,8:36:00 AM,1:45:00 PM,Canon 60D,1,SW,5.66,95,15.46,0,11.06,Flood,TRUE,1,"East Bumps, NE Grand Manan Banks",2.86
1128,2,31-Jul-22,Morgan Pirozzi,Friendship V,2:30:00 PM,7:00:00 PM,Canon 60D,1,SW,9.4,40,16.4,0,11.48,Ebb,TRUE,1,Grand Manan Banks,9
1127,1,31-Jul-22,Morgan Pirozzi,Friendship V,8:30:00 PM,1:45:00 PM,Canon 60D,2,WSW,6.8,10,15.4,0,11.6,Flood,TRUE,1,Grand Manan Bank,10+
1131,1,30-Jul-22,Alie MacVicar,Friendship V,8:00:00 AM,1:00:00 PM,Canon 60D,2,SE,8,55,17.9,,10.7,Flood,TRUE,1,Grand Manan Banks,10+
1122,1,29-Jul-22,Jess McCoppin,Friendship V,2:36:00 PM,6:15:00 PM,Canon 60D,2,SW,7.83,0,16.3,0,10.88,Ebb,TRUE,1,Mount Desert Rock,2.87
1124,2,28-Jul-22,Morgan Pirozzi,Friendship V,2:30:00 PM,7:00:00 PM,Canon 60D,2,S,7.33,25,16.6,0,11.62,Ebb,TRUE,1,Grand Manan Banks (SW Bank),9
1123,1,28-Jul-22,Morgan Pirozzi,Friendship V,8:30:00 AM,1:15:00 PM,Canon 60D,2,SSW,5.08,10,15.3,0,11.45,Flood,TRUE,1,Grand Manan Banks (SW Bank),8
1121,2,27-Jul-22,Jess McCoppin,Friendship V,2:33:00 PM,6:30:00 PM,Canon 60D,2,SW,6.12,20,16.74,0,10.64,Ebb,TRUE,1,"Great Duck Island, Mount Desert Rock",2.98
1120,1,27-Jul-22,Jess McCoppin,Friendship V,8:30:00 AM,1:30:00 PM,Canon 60D,1,W,2.87,10,16.04,0,11.32,Flood,TRUE,1,NE Grand Manan Banks,2.97
1119,2,24-Jul-22,Alie MacVicar,Friendship V,2:30:00 PM,7:00:00 PM,Canon 60D,3,S,6,40,13.2,,10.6,Flood,TRUE,1,Grand Manan Banks,3
1118,1,24-Jul-22,Alie MacVicar,Friendship V,8:00:00 AM,1:30:00 PM,Canon 60D,2,S,4,10,13.8,,11.7,Ebb,TRUE,1,Grand Manan Banks,9mi
1116,2,23-Jul-22,Thomas Gonye,Friendship V,1:30:00 PM,7:00:00 PM,Canon 60D,2,SSW,4.9,15,17.23,0,10.9,Flood,TRUE,1,Grand Manan Banks,16
1117,1,22-Jul-22,Jess McCoppin,Friendship V,2:30:00 PM,6:30:00 PM,Canon 60D,3,SW,10.04,5,16.73,0,10.6,Flood,TRUE,1,Mount Desert Rock,2.98
1108,1,21-Jul-22,Alie MacVicar,Friendship V,8:00:00 AM,1:00:00 PM,Canon 60D,2,SE,7,35,15.2,,11,Ebb,TRUE,1,Mount Desert Rock,5mi
1107,1,17-Jul-22,Alie MacVicar,Friendship V,8:30:00 AM,1:30:00 PM,Canon 60D,3,SSW,11,80,15,,10.5,Ebb,TRUE,1,Southwest Grand Manan Banks,8mi
1106,2,16-Jul-22,Jess McCoppin,Friendship V,2:30:00 PM,6:00:00 PM,Canon 60D,1,SSW,7.68,70,14.51,0,10.03,Ebb,TRUE,1,"East Bumps, Ballpark",2.99
1105,1,16-Jul-22,Jess McCoppin,Friendship V,8:33:00 AM,1:48:00 PM,Canon 60D,1,SW,4.5,80,13.55,0,10.12,Flood,TRUE,1,"East Bumps, SW Grand Manan Banks",2.99
1104,2,15-Jul-22,Jess McCoppin,Friendship V,2:30:00 PM,6:46:00 PM,Canon 60D,2,SW,8.5,5,15.11,0,10.38,Ebb,TRUE,1,"Mount Desert Rock, Ballpark, East Bumps",2.99
1103,1,15-Jul-22,Jess McCoppin,Friendship V,8:40:00 AM,12:00:00 PM,Canon 60D,1,WNW,9.9,0,14.15,0,10.13,Flood,TRUE,1,"East Bumps, Ballpark",2.99
1102,2,14-Jul-22,Abigail Simms,Friendship V,2:30:00 PM,7:00:00 PM,Canon 60D,1,NE,4.91,100,14.23,0,10.5,Ebb,TRUE,1,SW Grand Manan Banks,2.99
1101,1,14-Jul-22,Abigail Simms,Friendship V,8:30:00 AM,1:15:00 PM,Canon 60D,1,S,3.39,100,14.09,0,10.88,Flood,TRUE,1,"5 mi E of Petit Manan, 12 mi W f NE Banks, NE Banks",2.99
1100,2,11-Jul-22,Morgan Pirozzi,Friendship V,2:30:00 PM,7:30:00 PM,Canon 60D,2,SSW,8.7,80,14.2,0,9.72,Flood,TRUE,1,Between the Bumps and Grand Manan,5+
1099,1,11-Jul-22,Morgan Pirozzi,Friendship V,8:30:00 AM,1:00:00 PM,Canon 60D,4,SSW,10.4,10,14.1,0,10.3,Ebb,TRUE,1,Grand Manan Banks (NE Bank),10+
1098,2,10-Jul-22,Jess McCoppin,Friendship V,2:36:00 PM,7:30:00 PM,Canon 60D,1,SSW,4.36,0,15.43,0,9.5,Flood,TRUE,1,NE Grand Manan Banks,299
1097,1,10-Jul-22,Jess McCoppin,Friendship V,8:35:00 AM,1:45:00 PM,Canon 60D,1,NW,5.85,0,13.83,0,9.72,Ebb,TRUE,1,"Ballpark, SW Grand Manan Banks",2.99
1115,2,09-Jul-22,Thomas Gonye,Friendship V,2:30:00 PM,7:00:00 PM,Canon 60D,2,W,5.3,10,15.82,0,9.73,Ebb,TRUE,1,,16
1114,1,09-Jul-22,Thomas Gonye,Friendship V,8:30:00 AM,1:30:00 PM,Canon 60D,2,N,10.4,0,14.6,0,10.2,Ebb,TRUE,1,Grand Manan Banks,16
1113,2,07-Jul-22,Thomas Gonye,Friendship V,2:30:00 PM,7:00:00 PM,Canon 60D,2,S,4,10,15.8,0,10.8,Flood,TRUE,1,,16
1112,1,07-Jul-22,Thomas Gonye,Friendship V,8:30:00 AM,1:30:00 PM,Canon 60D,1,NW,4.1,65,13.6,0,10.3,Ebb,TRUE,1,Grand Manan Banks,16
1095,2,05-Jul-22,Morgan Pirozzi,Friendship V,2:30:00 PM,7:00:00 PM,Canon 60D,3,SSW,7.3,1,14.9,0,10.3,Flood,TRUE,2,Grand Manan Banks (SW Bank),7+
1094,1,05-Jul-22,Morgan Pirozzi,Friendship V,8:30:00 AM,1:30:00 PM,Canon 60D,3,SW,8.2,0,13.9,0,9.3,Slack,TRUE,1,Grand Manan Banks (SW Bank),
1093,2,04-Jul-22,Alie MacVicar,Friendship V,2:30:00 PM,7:00:00 PM,Canon 60D,2,S,5,10,14.9,,9.3,Ebb,TRUE,1,Grand manan banks,1609
1092,1,04-Jul-22,Alie MacVicar,Friendship V,8:30:00 AM,1:00:00 PM,Canon 60D,1,SSW,1,10,13.5,,9.6,Flood,TRUE,0,Grand Manan Banks,14
1111,2,03-Jul-22,Thomas Gonye,Friendship V,2:30:00 PM,7:00:00 PM,Canon 60D,1,W,8.2,5,14,0,9.4,Flood,TRUE,1,Grand Manan Banks,16
1090,2,01-Jul-22,Alie MacVicar,Friendship V,2:30:00 PM,7:00:00 PM,Canon 60D,4,SSW,14,80,14.5,,10.4,Ebb,TRUE,0,Grand Manan Banks,14
1089,1,01-Jul-22,Alie MacVicar,Friendship V,8:30:00 AM,2:00:00 PM,Canon 60D,3,SSW,7,35,13.8,,10.4,Flood,TRUE,0,Grand Manan Banks,14.48
1110,2,30-Jun-22,Thomas Gonye,Friendship V,2:30:00 PM,7:00:00 PM,Canon 60D,1,W,7.3,40,14,0,9.4,Ebb,TRUE,1,Mount Desert Rock,16
1109,1,30-Jun-22,Thomas Gonye,Friendship V,8:30:00 AM,1:30:00 PM,Canon 60D,2,W,8.2,50,14,0,9.5,Flood,TRUE,1,Grand Manan Banks,16
1088,2,29-Jun-22,Alie MacVicar,Friendship V,2:30:00 PM,7:00:00 PM,Canon 60D,1,SSE,2,10,15.9,,9.7,Ebb,TRUE,1,Grand Manan Banks,unlimited
1087,1,29-Jun-22,Alie MacVicar,Friendship V,8:30:00 AM,1:00:00 PM,Canon 60D,2,WNW,4,20,13.1,,9.9,Flood,TRUE,1,Grand Manan banks,unlimited
1086,2,26-Jun-22,Alie MacVicar,Friendship V,2:30:00 PM,7:00:00 PM,Canon 60D,3,S,10,15,15.2,,9.2,Ebb,TRUE,1,Grand Manan Banks,19
1085,1,26-Jun-22,Alie MacVicar,Friendship V,8:30:00 AM,1:00:00 PM,Canon 60D,4,S,11,15,14.3,,8.7,Flood,TRUE,1,Grand Manan Banks,19
1078,1,25-Jun-22,Jess McCoppin,Friendship V,8:30:00 AM,12:45:00 PM,Canon 60D,2,NW,3.44,0,13.58,0,9.26,Ebb,TRUE,2,10 miles W Schoodic Point,2.80
1084,2,24-Jun-22,Morgan Pirozzi,Friendship V,2:30:00 AM,8:15:00 AM,Canon 60D,2,,0,40,0,0,0,Flood,TRUE,3,Grand Manan Banks,10+ mi
1083,1,24-Jun-22,Morgan Pirozzi,Friendship V,8:30:00 AM,1:30:00 AM,Canon 60D,1,,,25,0,0,0,Ebb,TRUE,2,Grand Manan Banks,Unlimited
1082,2,22-Jun-22,Thomas Gonye,Friendship V,1:00:00 PM,6:00:00 PM,Canon 60D,3,SSW,4,,12.75,,9,,TRUE,1,,
1077,1,21-Jun-22,Jess McCoppin,Friendship V,1:03:00 PM,6:06:00 PM,Canon 60D,1,S,4.32,0,11.4,0,8.7,Flood,TRUE,1,SW Grand Manan Banks,2.99
1071,1,20-Jun-22,Morgan Pirozzi,Friendship V,1:00:00 AM,6:50:00 AM,Canon 60D,2,NNW,13.54,20,12.5,9.5,8.5,Flood,TRUE,1,Great Duck Island,10+
1081,2,16-Jun-22,Thomas Gonye,Friendship V,1:00:00 PM,7:00:00 PM,Canon 60D,2,SSW,10,,12.75,,9,Flood,TRUE,1,"Ballpark, E Bumps and GMB",max
1076,1,15-Jun-22,Alie MacVicar,Friendship V,11:00:00 AM,4:00:00 PM,Canon 60D,2,W,4,10,9.9,,7.9,Ebb,TRUE,0,Grand Manan Northern Banks,unlimited
1075,1,14-Jun-22,Alie MacVicar,Friendship V,1:00:00 PM,7:00:00 PM,Canon 60D,2,SW,5,10,10.1,,7.2,Ebb,TRUE,0,East Bumps,16
1080,2,12-Jun-22,Thomas Gonye,Friendship V,1:00:00 PM,4:00:00 PM,Canon 60D,1,S,12,,12.75,11.7,9,Flood,TRUE,1,East Bumps,5-7mi
1074,1,07-Jun-22,Alie MacVicar,Friendship V,1:00:00 PM,7:00:00 PM,Canon 60D,2,SW,5,20,10.1,,7.2,Flood,TRUE,0,Northern Grand Manan Banks,16
1068,1,06-Jun-22,Jess McCoppin,Friendship V,1:06:00 PM,6:00:00 PM,Canon 60D,0,SW,5.35,10,12.93,0,7.89,Flood,TRUE,0,SW Grand Manan Banks,2.99
1073,1,05-Jun-22,Jess McCoppin,Friendship V,1:00:00 PM,7:00:00 PM,Canon 60D,2,SSW,6,30,9.9,,7.7,Flood,TRUE,0,SW Grand Manan Banks,16
1067,1,03-Jun-22,Jess McCoppin,Friendship V,1:00:00 PM,7:00:00 PM,Canon 60D,1,SE,3.56,90,9.66,,8.11,Ebb,TRUE,0,Grand Manan Banks,1.78
1069,1,02-Jun-22,Morgan Pirozzi,Friendship V,1:00:00 PM,6:15:00 PM,Canon 60D,2,NNW,14.08,30,10.43,9.22,8.6,Ebb,TRUE,1,Grand Manan Banks,Unlimited
1072,1,01-Jun-22,Alie MacVicar,Friendship V,1:00:00 PM,7:00:00 PM,Canon 60D,2,SSW,6,25,9.8,,7.7,Ebb,TRUE,0,SW Bank GMB,unlimited
1066,1,11-Oct-21,Helene Bartsch,Friendship V,11:00:00 AM,4:00:00 PM,Canon 60D,0,SE,6,0,14.4,13.9,13,Slack,TRUE,1,Grand Manan Banks - Northeast Bank,2.994
1064,1,10-Oct-21,Bradlie Morgan,Friendship V,11:00:00 AM,4:30:00 PM,Canon 60D,1,SE,7,100,13.8,13,12.7,Slack,TRUE,1,Grand Manan Banks,2.99
1065,1,09-Oct-21,Helene Bartsch,Friendship V,11:00:00 AM,4:00:00 PM,Canon 60D,2,ENE,12,0,11.9,13.1,12.8,Flood,TRUE,1,Grand Manan Banks - Northeast Bank,2.863
1062,1,07-Oct-21,Bradlie Morgan,Friendship V,11:00:00 AM,4:20:00 PM,Canon 60D,1,SE,2,0,15.2,13.2,12.5,Ebb,TRUE,1,"Grand Manan Banks, Northeast Bank",2.99
1061,1,06-Oct-21,Helene Bartsch,Friendship V,11:00:00 AM,4:00:00 PM,Canon 60D,2,SW,5,0,14.2,13.3,12.9,Slack,TRUE,1,Grand Manan Banks - Northeast Bank,2.946
1063,1,05-Oct-21,Bradlie Morgan,Friendship V,11:00:00 AM,4:20:00 PM,Canon 60D,1,NE,8,20,13,13.2,13.1,Ebb,TRUE,0,"Grand Manan Banks, Northeast Bank",2.99
1060,1,04-Oct-21,Helene Bartsch,Friendship V,11:00:00 AM,4:00:00 PM,Canon 60D,2,ENE,9,15,11.7,13.5,13,Slack,TRUE,0,Grand Manan Banks - Northeast Bank,2.683
1057,1,02-Oct-21,Bradlie Morgan,Friendship V,11:00:00 AM,4:15:00 PM,Canon 60D,1,SW,7,50,14,13.3,12.9,Ebb,TRUE,0,North Bank of Grand Manan Banks,2.99
1059,1,01-Oct-21,Abigail Simms,Friendship V,11:00:00 AM,5:15:00 PM,Canon 60D,1,WNW,6.2,90,12.8,13.2,13.1,Slack,TRUE,1,NW GMB,3
1058,1,30-Sep-21,Abigail Simms,Friendship V,11:00:00 AM,4:30:00 PM,Canon 60D,1,NE,1.5,50,13.4,14.4,13.7,Ebb,TRUE,0,NW GMB,3
1056,1,29-Sep-21,Helene Bartsch,Friendship V,11:00:00 AM,5:00:00 PM,Canon 60D,3,N,6,50,15,14.1,13.1,Slack,TRUE,1,Grand Manan Banks - North East Bank,2.994
1055,1,28-Sep-21,Bradlie Morgan,Friendship V,11:00:00 AM,2:30:00 PM,Canon 60D,2,NE,3,100,14.5,14.1,13,Ebb,FALSE,1,Great Duck Island and area southwest of Great Duck Island,2.99
1053,1,23-Sep-21,Helene Bartsch,Friendship V,11:00:00 AM,2:33:00 PM,Canon 60D,3,SE,9,15,16,13.8,12.6,Flood,TRUE,1,Grand Manan Banks - Center of Northeast Bank,2.892
1054,1,22-Sep-21,Abigail Simms,Friendship V,11:00:00 AM,5:15:00 PM,Canon 60D,2,S,4,90,16.1,14.3,12.6,Slack,TRUE,1,Grand Manan Banks,3
1050,1,21-Sep-21,Bradlie Morgan,Friendship V,11:00:00 AM,4:15:00 PM,Canon 60D,1,SE,5,10,15.8,14.4,13.1,Ebb,TRUE,0,"Grand Manan Banks, Southwest Bank",2.99
1052,1,20-Sep-21,Helene Bartsch,Friendship V,11:00:00 AM,5:30:00 PM,Canon 60D,1,SSE,4,0,14.8,14,12.9,Slack,TRUE,1,Jeffrey's Basin Area,2.926
1051,1,17-Sep-21,Helene Bartsch,Friendship V,11:00:00 AM,5:30:00 PM,Canon 60D,2,NE,6,100,14.7,14.2,13.1,Slack,FALSE,0,Grand Manan Banks - Southwest and Northeast Banks,2.994
1049,1,14-Sep-21,Helene Bartsch,Friendship V,11:00:00 AM,3:30:00 PM,Canon 60D,1,SSW,19,10,16.2,14.3,13.2,Ebb,TRUE,2,Grand Manan Banks - Southwest Bank,2.701
8,2,14-Sep-21,Abigail Simms,Atlanticat,8:30:00 AM,12:00:00 PM,Canon 60D,2,SW,10,,13.2,10.8,8.6,,TRUE,1,Ballpark,
1048,1,13-Sep-21,Bradlie Morgan,Friendship V,11:00:00 AM,2:15:00 PM,Canon 60D,3,W,3,10,16.8,13.9,13.1,Flood,TRUE,1,"on way from MDI to Bumps, Ball park",2.994
1047,1,08-Sep-21,Bradlie Morgan,Friendship V,11:00:00 AM,3:30:00 PM,Canon 60D,2,S,11,30,15.8,14.3,12.9,Slack,FALSE,1,"Ball park, Outer Schoodic Ridges, East Bumps",2.965
1046,1,05-Sep-21,Bradlie Morgan,Friendship V,11:00:00 AM,3:30:00 PM,Canon 60D,1,ESE,7,90,14.7,13.4,12.5,Ebb,FALSE,0,"Bumps, Ball Park",0.56
1045,1,04-Sep-21,Bradlie Morgan,Friendship V,8:40:00 AM,1:40:00 PM,Canon 60D,1,NW,5,20,14.8,13.6,12.7,Ebb,TRUE,1,"Bumps, Ball Park, Front foot of hippo",2.99
1044,1,03-Sep-21,Abigail Simms,Friendship V,2:30:00 PM,7:30:00 PM,Canon 60D,1,W,4.1,80,16,13.8,12.9,Slack,TRUE,1,Grand Manan Banks,3
1039,2,01-Sep-21,Bradlie Morgan,Friendship V,2:30:00 PM,7:15:00 PM,Canon 60D,2,SW,7,90,16.5,15,14,Flood,TRUE,1,Grand Manan Banks,2.993
1038,1,01-Sep-21,Bradlie Morgan,Friendship V,8:35:00 AM,1:15:00 PM,Canon 60D,3,WNW,3,60,16.2,14.7,13.9,Ebb,TRUE,1,"Between Bumps and GMB, Grand Manan Banks",2.994
1037,1,31-Aug-21,Bradlie Morgan,Friendship V,8:30:00 AM,1:15:00 PM,Canon 60D,3,SW,4,40,15.2,13,12.2,Ebb,TRUE,1,"4 mi before Bumps, Grand Manan banks",2.969
1036,1,30-Aug-21,Helene Bartsch,Friendship V,8:30:00 AM,1:30:00 PM,Canon 60D,4,SSW,14,100,16.4,13.8,12.3,Slack,TRUE,1,5 miles before the edge of Grand Manan Banks,2.912
1043,2,29-Aug-21,Abigail Simms,Friendship V,2:30:00 AM,7:30:00 PM,Canon 60D,1,SSE,3.7,100,15.7,14.1,12.4,Ebb,TRUE,0,"East Bumps, GMB",3
1042,1,29-Aug-21,Abigail Simms,Friendship V,8:30:00 AM,1:30:00 AM,Canon 60D,1,ENE,0.7,100,15.8,13.4,12.2,Flood,TRUE,0,Grand Manan Banks,3
1035,2,28-Aug-21,Helene Bartsch,Friendship V,2:30:00 PM,7:30:00 PM,Canon 60D,0,WSW,3,90,14.8,13.5,12,Slack,TRUE,0,Grand Manan Banks - Southwest Bank,2.994
1034,1,28-Aug-21,Helene Bartsch,Friendship V,8:30:00 AM,1:30:00 PM,Canon 60D,3,NNE,4,70,14.8,13.5,12.2,Slack,TRUE,0,Grand Manan Banks - Southwest Bank,2.994
1041,2,27-Aug-21,Abigail Simms,Friendship V,2:30:00 PM,7:30:00 PM,Canon 60D,2,WNW,5.1,30,20.2,15.5,13.1,Flood,TRUE,0,Grand Manan Banks,3
1040,1,27-Aug-21,Abigail Simms,Friendship V,8:30:00 AM,1:30:00 PM,Canon 60D,1,N,3.1,30,17.5,12.9,12,Slack,TRUE,0,Grand Manan Banks,3
1033,2,26-Aug-21,Helene Bartsch,Friendship V,2:30:00 PM,7:30:00 PM,Canon 60D,2,SSW,7,10,18.4,15,12.8,Slack,TRUE,1,Grand Manan Banks - Southwest Bank,2.524
1032,1,26-Aug-21,Helene Bartsch,Friendship V,8:30:00 AM,1:30:00 PM,Canon 60D,1,S,7,30,17,14.5,13,Slack,TRUE,1,Grand Manan Banks - Southwest Bank,2.971
1031,1,25-Aug-21,Abigail Simms,Friendship V,8:35:00 AM,12:15:00 PM,Canon 60D,1,SSW,2.4,30,17.2,14.5,13.4,Slack,FALSE,1,"Ballpark, E Bumps, MDR",3
1028,1,21-Aug-21,Bradlie Morgan,Friendship V,8:35:00 AM,1:50:00 PM,Canon 60D,2,NE,10,100,14.4,13,12,Ebb,TRUE,1,Grand Manan Banks,2.66
1023,2,19-Aug-21,Helene Bartsch,Friendship V,2:30:00 PM,7:30:00 PM,Canon 60D,2,SSW,4,100,16.1,15.4,12,Flood,FALSE,1,On our way to Grand Manan Banks,.275
1022,1,19-Aug-21,Helene Bartsch,Friendship V,8:30:00 AM,1:30:00 PM,Canon 60D,2,SW,6,65,16.6,14.3,12.4,Flood,TRUE,1,Just about at the Grand Manan Banks - south of the southwest banks,2.933
1021,2,18-Aug-21,Helene Bartsch,Friendship V,2:30:00 PM,7:30:00 PM,Canon 60D,4,SSW,9,90,17.2,15.5,12.2,Slack,TRUE,1,Grand Manan Banks - southwest part of bank,2.981
1020,1,18-Aug-21,Helene Bartsch,Friendship V,8:30:00 AM,1:30:00 PM,Canon 60D,3,SW,7,90,16.3,14.8,13,Slack,TRUE,1,Grand Manan Banks - middle part of the southwest bank,2.933
1019,2,17-Aug-21,Helene Bartsch,Friendship V,2:30:00 PM,7:30:00 PM,Canon 60D,1,SSW,10,70,15.6,13.6,11.8,Slack,TRUE,0,Grand Manan Banks - Middle of southwest bank,.334
1018,1,17-Aug-21,Helene Bartsch,Friendship V,8:30:00 AM,1:30:00 PM,Canon 60D,1,S,6,60,15.6,14,12,Flood,TRUE,0,Grand Manan Banks - Center of southwest bank,2.990
1017,2,16-Aug-21,Helene Bartsch,Friendship V,2:30:00 PM,5:45:00 PM,Canon 60D,1,SSW,8,0,16.3,14.5,12.1,Slack,TRUE,0,5 Miles west of East Bumps / 5 miles from Petit Manan,2.994
1016,1,16-Aug-21,Helene Bartsch,Friendship V,8:30:00 AM,1:30:00 PM,Canon 60D,1,NNW,5,0,16.2,13.7,11.8,Flood,TRUE,0,Grand Manan Banks - Northern Tip of Southwest Bank,2.994
1015,2,15-Aug-21,Helene Bartsch,Friendship V,2:30:00 PM,7:30:00 PM,Canon 60D,0,W,7,10,18.3,15.5,11.8,Flood,TRUE,0,Grand Manan Banks - North of Southwest Bank,2.963
1014,1,15-Aug-21,Helene Bartsch,Friendship V,8:30:00 AM,1:30:00 PM,Canon 60D,2,NW,3,0,17,13.8,11.9,Flood,TRUE,1,Grand Manan Banks - Southwest Bank,2.994
1030,2,14-Aug-21,Abigail Simms,Friendship V,2:30:00 PM,7:30:00 PM,Canon 60D,1,NW,5,10,18.6,12.8,11.6,Flood,TRUE,0,Grand Manan Banks,3
1029,1,14-Aug-21,Abigail Simms,Friendship V,8:30:00 AM,1:30:00 PM,Canon 60D,1,ESE,2,10,15.7,13.6,12.3,Ebb,TRUE,0,Grand Manan Banks,3
1027,2,13-Aug-21,Bradlie Morgan,Friendship V,2:30:00 PM,7:15:00 PM,Canon 60D,2,SW,6,10,17,14.5,11.7,Ebb,TRUE,1,Grand Manan Banks,2.908
1026,1,13-Aug-21,Bradlie Morgan,Friendship V,8:35:00 AM,1:15:00 PM,Canon 60D,2,SSE,4,10,16.8,13.6,11.6,Flood,TRUE,1,"Bumps, Grand Manan Banks",2.927
1004,2,09-Aug-21,Abigail Simms,Friendship V,2:30:00 PM,8:00:00 PM,Canon 60D,2,E,3.1,40,15.3,15.4,12.7,Slack,TRUE,1,Grand Manan Banks,3
1003,1,09-Aug-21,Abigail Simms,Friendship V,8:30:00 AM,1:30:00 PM,Canon 60D,2,NE,6.4,100,14.2,14.6,12.3,Flood,TRUE,1,Grand Manan Banks,3
1006,2,08-Aug-21,Helene Bartsch,Friendship V,2:30:00 PM,7:30:00 PM,Canon 60D,3,ENE,9,15,16.7,14,12,Ebb,TRUE,1,Grand Manan Banks - Southwest part of Bank,2.941
1005,1,08-Aug-21,Helene Bartsch,Friendship V,8:30:00 AM,1:30:00 PM,Canon 60D,1,SW,3,70,15.9,14.5,11.7,Flood,TRUE,1,Grand Manan Banks - Southwest Bank,2.644
1025,2,04-Aug-21,Bradlie Morgan,Friendship V,2:35:00 PM,7:30:00 PM,Canon 60D,2,S,16,80,19.5,17.5,12.3,Flood,TRUE,1,Grand Manan Banks,2.996
1024,1,04-Aug-21,Bradlie Morgan,Friendship V,8:35:00 AM,1:30:00 PM,Canon 60D,2,W,2,100,17.6,16,12.4,Ebb,TRUE,1,"Grand Manan Banks, East Bumps, Southwest Bank of GMB",2.996
994,2,03-Aug-21,Abigail Simms,Friendship V,2:30:00 PM,7:30:00 PM,Canon 60D,2,SSW,5.7,75,15.7,14.4,11.1,Flood,TRUE,1,Grand Manan Banks,3
993,1,03-Aug-21,Abigail Simms,Friendship V,8:30:00 AM,1:30:00 PM,Canon 60D,1,SW,3.2,20,14.9,14.1,11.4,Ebb,TRUE,1,Grand Manan Banks,3
992,1,02-Aug-21,Abigail Simms,Friendship V,2:30:00 PM,7:30:00 PM,Canon 60D,2,NE,1.5,100,14.3,13.1,12,Flood,TRUE,1,Grand Manan Banks,3
991,2,01-Aug-21,Abigail Simms,Friendship V,2:30:00 PM,7:30:00 PM,Canon 60D,2,S,2,10,15.7,14,12.8,Flood,TRUE,1,Grand Manan Banks,3
990,1,01-Aug-21,Abigail Simms,Friendship V,8:30:00 AM,1:30:00 PM,Canon 60D,2,SSW,1.7,0,15,13.4,11.5,Ebb,TRUE,1,Grand Manan Banks,3
1013,1,31-Jul-21,Bradlie Morgan,Friendship V,8:35:00 AM,12:30:00 PM,Canon 60D,3,WNW,12,10,15.2,14.6,11.8,Slack,FALSE,1,"MDR, Ballpark",2.99
